topic_id,topic,subfield_id,subfield,field_id,field,domain_id,domain,works_count,cited_by_count,sibling_count,keyword_count,created_date,updated_date
T11430,Disaster Response and Management,3604,Emergency Medical Services,36,Health Professions,4,Health Sciences,135755,570862,6,10,2024-01-23T15:27:10,2026-09-22T03:01:44
T10496,Pharmaceutical Practices and Patient Outcomes,2717,Geriatrics and Gerontology,27,Medicine,4,Health Sciences,135649,928014,2,10,2024-01-23T15:27:06,2026-09-22T03:01:44
T10580,Immunotherapy and Immune Responses,2403,Immunology,24,Immunology and Microbiology,1,Life Sciences,135259,3846473,25,10,2024-01-23T15:27:07,2026-09-22T03:01:44
T10265,Multilingual Education and Policy,3310,Linguistics and Language,33,Social Sciences,2,Social Sciences,135232,1371445,5,10,2024-01-23T15:27:05,2026-09-22T03:01:44
T11425,Diverse Music Education Insights,1210,Music,12,Arts and Humanities,2,Social Sciences,135063,364735,4,10,2024-01-23T15:27:10,2026-09-22T03:01:44
T10318,Criminal Justice and Corrections Analysis,3312,Sociology and Political Science,33,Social Sciences,2,Social Sciences,135054,1012048,223,10,2024-01-23T15:27:06,2026-09-22T03:01:44
T12242,Latin American and Latino Studies,3316,Cultural Studies,33,Social Sciences,2,Social Sciences,135008,464133,37,10,2024-01-23T15:27:13,2026-09-22T03:01:44
T11201,Metallurgy and Material Forming,2211,Mechanics of Materials,22,Engineering,3,Physical Sciences,134993,673739,28,10,2024-01-23T15:27:09,2026-09-22T03:01:44
T11667,Advanced Chemical Sensor Technologies,2204,Biomedical Engineering,22,Engineering,3,Physical Sciences,134991,1616936,71,10,2024-01-23T15:27:11,2026-09-22T03:01:44
T10098,Ruminant Nutrition and Digestive Physiology,1102,Agronomy and Crop Science,11,Agricultural and Biological Sciences,1,Life Sciences,134940,1870308,10,10,2024-01-23T15:27:05,2026-09-22T03:01:44
T11177,Spectroscopy and Quantum Chemical Studies,3107,"Atomic and Molecular Physics, and Optics",31,Physics and Astronomy,3,Physical Sciences,134868,3768474,36,10,2024-01-23T15:27:09,2026-09-22T03:01:44
T10049,Magnetic properties of thin films,3107,"Atomic and Molecular Physics, and Optics",31,Physics and Astronomy,3,Physical Sciences,134750,2251427,36,10,2024-01-23T15:27:05,2026-09-22T03:01:44
T10008,Teacher Education and Leadership Studies,3304,Education,33,Social Sciences,2,Social Sciences,134732,1711480,136,10,2024-01-23T15:27:04,2026-09-22T03:01:44
T12377,Digital Humanities and Scholarship,1208,Literature and Literary Theory,12,Arts and Humanities,2,Social Sciences,134692,196835,52,10,2024-01-23T15:27:14,2026-09-22T03:01:44
T11520,Advanced Thermodynamics and Statistical Mechanics,3109,Statistical and Nonlinear Physics,31,Physics and Astronomy,3,Physical Sciences,134324,2265539,15,10,2024-01-23T15:27:10,2026-09-22T03:01:44
T10227,Acute Ischemic Stroke Management,2713,Epidemiology,27,Medicine,4,Health Sciences,134279,2081950,41,10,2024-01-23T15:27:05,2026-09-22T03:01:44
T12904,Diverse Educational Innovations Studies,1100,General Agricultural and Biological Sciences,11,Agricultural and Biological Sciences,1,Life Sciences,134259,502510,19,10,2024-01-23T15:27:16,2026-09-22T03:01:44
T10682,Quantum Computing Algorithms and Architecture,1702,Artificial Intelligence,17,Computer Science,3,Physical Sciences,134112,1403012,76,10,2024-01-23T15:27:07,2026-09-22T03:01:44
T10144,Blood Pressure and Hypertension Studies,2705,Cardiology and Cardiovascular Medicine,27,Medicine,4,Health Sciences,134080,2329547,28,10,2024-01-23T15:27:05,2026-09-22T03:01:44
T13224,Sports and Physical Education Research,3612,"Physical Therapy, Sports Therapy and Rehabilitation",36,Health Professions,4,Health Sciences,134058,162544,6,10,2024-01-23T15:27:17,2026-09-22T03:01:44
T10068,Technology Adoption and User Behaviour,1802,Information Systems and Management,18,Decision Sciences,2,Social Sciences,133935,2459007,14,10,2024-01-23T15:27:05,2026-09-22T03:01:44
T10185,Lymphoma Diagnosis and Treatment,2734,Pathology and Forensic Medicine,27,Medicine,4,Health Sciences,133913,2020873,22,10,2024-01-23T15:27:05,2026-09-22T03:01:44
T11761,Resilience and Mental Health,3203,Clinical Psychology,32,Psychology,2,Social Sciences,133852,1422679,37,10,2024-01-23T15:27:11,2026-09-22T03:01:44
T10269,Epigenetics and DNA Methylation,1312,Molecular Biology,13,"Biochemistry, Genetics and Molecular Biology",1,Life Sciences,133582,4027229,134,10,2024-01-23T15:27:05,2026-09-22T03:01:44
T10164,Quality and Supply Management,1404,Management Information Systems,14,"Business, Management and Accounting",2,Social Sciences,133572,1374124,15,10,2024-01-23T15:27:05,2026-09-22T03:01:44
T14402,Political and Social Issues,3320,Political Science and International Relations,33,Social Sciences,2,Social Sciences,133465,122353,117,10,2024-01-23T15:27:22,2026-09-22T03:01:44
T10557,Social Media and Politics,3315,Communication,33,Social Sciences,2,Social Sciences,133326,1900344,15,10,2024-01-23T15:27:07,2026-09-22T03:01:44
T10010,"Obesity, Physical Activity, Diet",2739,"Public Health, Environmental and Occupational Health",27,Medicine,4,Health Sciences,133261,3183277,53,10,2024-01-23T15:27:04,2026-09-22T03:01:44
T10180,Analytical chemistry methods development,1602,Analytical Chemistry,16,Chemistry,3,Physical Sciences,133052,2137726,6,10,2024-01-23T15:27:05,2026-09-22T03:01:44
T11595,Textile materials and evaluations,2507,Polymers and Plastics,25,Materials Science,3,Physical Sciences,133050,612113,13,10,2024-01-23T15:27:11,2026-09-22T03:01:44
T12863,Web and Library Services,1710,Information Systems,17,Computer Science,3,Physical Sciences,132987,147504,77,10,2024-01-23T15:27:16,2026-09-22T03:01:44
T12555,Ancient Egypt and Archaeology,1204,Archeology,12,Arts and Humanities,2,Social Sciences,132834,251603,19,10,2024-01-23T15:27:14,2026-09-22T03:01:44
T10397,Nutrition and Health in Aging,2737,Physiology,27,Medicine,4,Health Sciences,132785,1968647,29,10,2024-01-23T15:27:06,2026-09-22T03:01:44
T13088,Legal and Labor Studies,1410,Industrial relations,14,"Business, Management and Accounting",2,Social Sciences,132712,49703,0,10,2024-01-23T15:27:16,2026-09-22T03:01:44
T10839,Pancreatic function and diabetes,2746,Surgery,27,Medicine,4,Health Sciences,132692,3211471,95,10,2024-01-23T15:27:08,2026-09-22T03:01:44
T12033,Agricultural Economics and Policy,1100,General Agricultural and Biological Sciences,11,Agricultural and Biological Sciences,1,Life Sciences,132676,379927,19,10,2024-01-23T15:27:12,2026-09-22T03:01:44
T12804,Thermal Analysis in Power Transmission,2207,Control and Systems Engineering,22,Engineering,3,Physical Sciences,132668,106408,43,10,2024-01-23T15:27:15,2026-09-22T03:01:44
T13888,Social Policies and Family,3312,Sociology and Political Science,33,Social Sciences,2,Social Sciences,132507,89166,223,10,2024-01-23T15:27:20,2026-09-22T03:01:44
T10785,Economic Theory and Institutions,2002,Economics and Econometrics,20,"Economics, Econometrics and Finance",2,Social Sciences,132477,1669989,78,10,2024-01-23T15:27:08,2026-09-22T03:01:44
T10663,Advanced Battery Technologies Research,2203,Automotive Engineering,22,Engineering,3,Physical Sciences,132463,1986088,11,10,2024-01-23T15:27:07,2026-09-22T03:01:44
T13457,"Dental Education, Practice, Research",3600,General Health Professions,36,Health Professions,4,Health Sciences,132355,211509,49,10,2024-01-23T15:27:18,2026-09-22T03:01:44
T10463,Pulsars and Gravitational Waves Research,3103,Astronomy and Astrophysics,31,Physics and Astronomy,3,Physical Sciences,132245,1910632,20,10,2024-01-23T15:27:06,2026-09-22T03:01:44
T10202,Lung Cancer Diagnosis and Treatment,2740,Pulmonary and Respiratory Medicine,27,Medicine,4,Health Sciences,132049,1624230,51,10,2024-01-23T15:27:05,2026-09-22T03:01:44
T12184,Linguistics and Education Research,1208,Literature and Literary Theory,12,Arts and Humanities,2,Social Sciences,131967,86822,52,10,2024-01-23T15:27:13,2026-09-22T03:01:44
T10111,Remote Sensing in Agriculture,2303,Ecology,23,Environmental Science,3,Physical Sciences,131849,2060277,32,10,2024-01-23T15:27:05,2026-09-22T03:01:44
T13714,Medieval Architecture and Archaeology,1204,Archeology,12,Arts and Humanities,2,Social Sciences,131676,75469,19,10,2024-01-23T15:27:19,2026-09-22T03:01:44
T10101,Cloud Computing and Resource Management,1710,Information Systems,17,Computer Science,3,Physical Sciences,131589,1334813,77,10,2024-01-23T15:27:05,2026-09-22T03:01:44
T13212,German Social Sciences and History,3312,Sociology and Political Science,33,Social Sciences,2,Social Sciences,131512,145294,223,10,2024-01-23T15:27:17,2026-09-22T03:01:44
T10120,Bacterial Genetics and Biotechnology,1311,Genetics,13,"Biochemistry, Genetics and Molecular Biology",1,Life Sciences,131475,2729878,39,10,2024-01-23T15:27:05,2026-09-22T03:01:44
T13147,Ethics and bioethics in healthcare,2739,"Public Health, Environmental and Occupational Health",27,Medicine,4,Health Sciences,131449,82862,53,10,2024-01-23T15:27:17,2026-09-22T03:01:44
T10205,Advanced Fiber Optic Sensors,2208,Electrical and Electronic Engineering,22,Engineering,3,Physical Sciences,131410,1346238,116,10,2024-01-23T15:27:05,2026-09-22T03:01:44
T10083,Graphene research and applications,2505,Materials Chemistry,25,Materials Science,3,Physical Sciences,131380,4659200,68,10,2024-01-23T15:27:05,2026-09-22T03:01:44
T10466,Meteorological Phenomena and Simulations,1902,Atmospheric Science,19,Earth and Planetary Sciences,3,Physical Sciences,131188,1663561,12,10,2024-01-23T15:27:06,2026-09-22T03:01:44
T12564,Sensor Technology and Measurement Systems,1705,Computer Networks and Communications,17,Computer Science,3,Physical Sciences,131162,514480,42,10,2024-01-23T15:27:14,2026-09-22T03:01:44
T13751,Diverse Approaches in Healthcare and Education Studies,2739,"Public Health, Environmental and Occupational Health",27,Medicine,4,Health Sciences,131153,122856,53,10,2024-01-23T15:27:19,2026-09-22T03:01:44
T11004,Crustacean biology and ecology,2303,Ecology,23,Environmental Science,3,Physical Sciences,131102,820018,32,10,2024-01-23T15:27:09,2026-09-22T03:01:44
T10417,Lung Cancer Treatments and Mutations,2740,Pulmonary and Respiratory Medicine,27,Medicine,4,Health Sciences,130951,1730756,51,10,2024-01-23T15:27:06,2026-09-22T03:01:44
T11880,Forest ecology and management,2309,Nature and Landscape Conservation,23,Environmental Science,3,Physical Sciences,130551,1192082,11,10,2024-01-23T15:27:12,2026-09-22T03:01:44
T11113,Music History and Culture,1210,Music,12,Arts and Humanities,2,Social Sciences,130537,495038,4,10,2024-01-23T15:27:09,2026-09-22T03:01:44
T10033,Concrete and Cement Materials Research,2205,Civil and Structural Engineering,22,Engineering,3,Physical Sciences,130449,2743094,41,10,2024-01-23T15:27:05,2026-09-22T03:01:44
T11959,Employment and Welfare Studies,3600,General Health Professions,36,Health Professions,4,Health Sciences,130117,1258463,49,10,2024-01-23T15:27:12,2026-09-22T03:01:44
T10661,biodegradable polymer synthesis and properties,2502,Biomaterials,25,Materials Science,3,Physical Sciences,130099,2547165,12,10,2024-01-23T15:27:07,2026-09-22T03:01:44
T12639,Global Energy and Sustainability Research,2105,"Renewable Energy, Sustainability and the Environment",21,Energy,3,Physical Sciences,129963,799810,21,10,2024-01-23T15:27:15,2026-09-22T03:01:44
T10263,Eating Disorders and Behaviors,3203,Clinical Psychology,32,Psychology,2,Social Sciences,129913,2576438,37,10,2024-01-23T15:27:05,2026-09-22T03:01:44
T13360,Economic and Social Issues,3312,Sociology and Political Science,33,Social Sciences,2,Social Sciences,129912,260234,223,10,2024-01-23T15:27:18,2026-09-22T03:01:44
T13970,Pharmacy and Medical Practices,3004,Pharmacology,30,"Pharmacology, Toxicology and Pharmaceutics",1,Life Sciences,129816,83752,14,10,2024-01-23T15:27:20,2026-09-22T03:01:44
T10073,Hepatocellular Carcinoma Treatment and Prognosis,2721,Hepatology,27,Medicine,4,Health Sciences,129786,2414049,5,10,2024-01-23T15:27:05,2026-09-22T03:01:44
T10116,Sperm and Testicular Function,2743,Reproductive Medicine,27,Medicine,4,Health Sciences,129557,2492441,7,10,2024-01-23T15:27:05,2026-09-22T03:01:44
T11357,Risk and Safety Analysis,1804,"Statistics, Probability and Uncertainty",18,Decision Sciences,2,Social Sciences,129241,687192,8,10,2024-01-23T15:27:10,2026-09-22T03:01:44
T10534,Structural Health Monitoring Techniques,2205,Civil and Structural Engineering,22,Engineering,3,Physical Sciences,129196,1460193,41,10,2024-01-23T15:27:06,2026-09-22T03:01:44
T11741,Flexible and Reconfigurable Manufacturing Systems,2209,Industrial and Manufacturing Engineering,22,Engineering,3,Physical Sciences,129174,308931,16,10,2024-01-23T15:27:11,2026-09-22T03:01:44
T11211,3D Surveying and Cultural Heritage,1907,Geology,19,Earth and Planetary Sciences,3,Physical Sciences,129092,656958,4,10,2024-01-23T15:27:09,2026-09-22T03:01:44
T10554,Hemoglobinopathies and Related Disorders,2716,Genetics,27,Medicine,4,Health Sciences,129037,1593084,8,10,2024-01-23T15:27:07,2026-09-22T03:01:44
T14515,International Law and Aviation,3320,Political Science and International Relations,33,Social Sciences,2,Social Sciences,128988,177358,117,10,2024-01-23T15:27:22,2026-09-22T03:01:44
T14477,"Management, Economics, and Public Policy",1406,Marketing,14,"Business, Management and Accounting",2,Social Sciences,128783,176556,14,10,2024-01-23T15:27:22,2026-09-22T03:01:44
T11846,Cultural Heritage Management and Preservation,1204,Archeology,12,Arts and Humanities,2,Social Sciences,128748,394969,19,10,2024-01-23T15:27:12,2026-09-22T03:01:44
T13303,Asian Culture and Media Studies,3316,Cultural Studies,33,Social Sciences,2,Social Sciences,128724,219030,37,10,2024-01-23T15:27:17,2026-09-22T03:01:44
T13917,Engineering and Material Science Research,2500,General Materials Science,25,Materials Science,3,Physical Sciences,128483,118736,2,10,2024-01-23T15:27:20,2026-09-22T03:01:44
T10537,Attention Deficit Hyperactivity Disorder,2738,Psychiatry and Mental health,27,Medicine,4,Health Sciences,128210,2068468,15,10,2024-01-23T15:27:07,2026-09-22T03:01:44
T11508,Corporate Taxation and Avoidance,1402,Accounting,14,"Business, Management and Accounting",2,Social Sciences,128208,482704,21,10,2024-01-23T15:27:10,2026-09-22T03:01:44
T13443,Mineralogy and Gemology Studies,1906,Geochemistry and Petrology,19,Earth and Planetary Sciences,3,Physical Sciences,128149,271015,5,10,2024-01-23T15:27:18,2026-09-22T03:01:44
T13984,"Nutrition, Genetics, and Disease",1311,Genetics,13,"Biochemistry, Genetics and Molecular Biology",1,Life Sciences,128143,638060,39,10,2024-01-23T15:27:20,2026-09-22T03:01:44
T12473,Pacific and Southeast Asian Studies,3305,"Geography, Planning and Development",33,Social Sciences,2,Social Sciences,128110,510856,14,10,2024-01-23T15:27:14,2026-09-22T03:01:44
T14362,Diverse Legal and Medical Studies,1408,Strategy and Management,14,"Business, Management and Accounting",2,Social Sciences,127757,38283,41,10,2024-01-23T15:27:22,2026-09-22T03:01:44
T11457,Adipose Tissue and Metabolism,2737,Physiology,27,Medicine,4,Health Sciences,127660,2768477,29,10,2024-01-23T15:27:10,2026-09-22T03:01:44
T11316,Mycobacterium research and diagnosis,2713,Epidemiology,27,Medicine,4,Health Sciences,127489,1202166,41,10,2024-01-23T15:27:10,2026-09-22T03:01:44
T10099,GaN-based semiconductor devices and materials,3104,Condensed Matter Physics,31,Physics and Astronomy,3,Physical Sciences,127403,1829745,7,10,2024-01-23T15:27:05,2026-09-22T03:01:44
T11810,Complex Systems and Decision Making,1803,Management Science and Operations Research,18,Decision Sciences,2,Social Sciences,127294,2157137,33,10,2024-01-23T15:27:11,2026-09-22T03:01:44
T13460,Historical Studies in Latin America,3317,Demography,33,Social Sciences,2,Social Sciences,127051,139690,26,10,2024-01-23T15:27:18,2026-09-22T03:01:44
T10085,Parkinson's Disease Mechanisms and Treatments,2728,Neurology,27,Medicine,4,Health Sciences,126882,3722420,21,10,2024-01-23T15:27:05,2026-09-22T03:01:44
T10418,Pelvic floor disorders treatments,2745,Rheumatology,27,Medicine,4,Health Sciences,126872,1415178,23,10,2024-01-23T15:27:06,2026-09-22T03:01:44
T10081,"Auditing, Earnings Management, Governance",1402,Accounting,14,"Business, Management and Accounting",2,Social Sciences,126774,2171333,21,10,2024-01-23T15:27:05,2026-09-22T03:01:44
T10421,Pleistocene-Era Hominins and Archaeology,3314,Anthropology,33,Social Sciences,2,Social Sciences,126582,1187747,24,10,2024-01-23T15:27:06,2026-09-22T03:01:44
T10118,SARS-CoV-2 and COVID-19 Research,2725,Infectious Diseases,27,Medicine,4,Health Sciences,126574,3167860,20,10,2024-01-23T15:27:05,2026-09-22T03:01:44
T11527,3D IC and TSV technologies,2208,Electrical and Electronic Engineering,22,Engineering,3,Physical Sciences,126563,300811,116,10,2024-01-23T15:27:10,2026-09-22T03:01:44
T12394,Insurance and Financial Risk Management,2002,Economics and Econometrics,20,"Economics, Econometrics and Finance",2,Social Sciences,126444,471769,78,10,2024-01-23T15:27:14,2026-09-22T03:01:44
T10942,"Sports, Gender, and Society",3318,Gender Studies,33,Social Sciences,2,Social Sciences,126255,465849,20,10,2024-01-23T15:27:08,2026-09-22T03:01:44
